;age;job;marital;education;default;balance;housing;loan;contact;day;month;campaign;pdays;previous;poutcome;y
6316;39;4;0;2;0;-999;1;0;2;27;8;1;-1;0;3;0
6317;30;1;1;1;0;1196;0;0;2;27;8;1;-1;0;3;0
6318;49;9;1;1;0;-353;1;1;2;27;8;2;-1;0;3;0
6319;60;9;1;2;0;1626;1;1;2;27;8;2;-1;0;3;0
6320;43;9;2;1;0;33;1;0;2;27;8;10;-1;0;3;0
6321;33;2;1;1;0;-118;1;1;2;27;8;3;-1;0;3;0
6322;30;2;1;1;0;1539;1;1;2;27;8;9;-1;0;3;0
6323;24;1;2;1;0;-438;1;0;2;27;8;1;-1;0;3;0
6324;48;4;0;2;0;108;1;0;2;27;8;2;-1;0;3;0
6325;26;0;1;1;0;0;0;0;2;27;8;1;-1;0;3;0
6326;31;0;1;1;0;3052;1;1;2;27;8;2;-1;0;3;0
6327;36;4;1;2;0;0;1;0;2;27;8;2;-1;0;3;0
6328;36;4;1;2;0;-825;0;0;2;27;8;1;-1;0;3;0
6329;31;1;2;1;0;1000;1;1;2;27;8;1;-1;0;3;0
6330;53;0;0;1;0;-120;1;0;2;27;8;1;-1;0;3;0
6331;32;4;1;2;0;124;0;0;2;27;8;1;-1;0;3;0
6332;47;9;1;2;0;-512;1;1;2;27;8;2;-1;0;3;0
6333;34;4;2;0;0;212;0;0;2;27;8;1;-1;0;3;0
6334;43;4;0;2;0;3257;1;0;2;27;8;2;-1;0;3;0
6335;42;7;1;1;0;-437;1;1;2;27;8;1;-1;0;3;0
6336;34;0;1;1;0;-549;1;1;2;27;8;1;-1;0;3;0
6337;30;0;2;1;0;-213;1;1;2;27;8;1;-1;0;3;1
6338;31;4;2;2;0;-429;1;1;2;27;8;1;-1;0;3;0
6339;52;9;1;1;0;2001;1;0;2;27;8;4;-1;0;3;0
6340;27;0;2;1;0;1391;1;0;2;27;8;1;-1;0;3;0
6341;51;9;1;1;0;-1042;1;0;2;27;8;2;-1;0;3;0
6342;38;4;2;2;0;16957;1;0;2;27;8;2;-1;0;3;0
6343;41;0;0;1;0;348;1;0;2;27;8;3;-1;0;3;0
6344;60;9;0;2;0;-317;1;0;2;27;8;1;-1;0;3;0
6345;53;1;1;0;0;1715;1;1;2;27;8;1;-1;0;3;0
6346;56;5;0;0;0;-154;1;0;2;27;8;1;-1;0;3;0
6347;37;2;2;2;0;-274;1;1;2;27;8;2;-1;0;3;0
6348;35;7;2;1;0;-267;1;0;2;27;8;1;-1;0;3;0
6349;37;2;1;2;0;836;1;0;2;27;8;2;-1;0;3;0
6350;35;4;1;1;0;1160;1;0;2;27;8;3;-1;0;3;0
6351;44;7;1;1;0;-230;1;1;2;27;8;1;-1;0;3;0
6352;33;0;1;1;0;220;1;0;2;27;8;1;-1;0;3;0
6353;36;0;0;1;0;-37;1;0;2;27;8;1;-1;0;3;0
6354;27;7;2;1;0;1043;1;0;2;27;8;2;-1;0;3;0
6355;34;1;1;1;0;763;1;0;2;27;8;1;-1;0;3;0
6356;30;1;2;1;0;49;0;1;2;27;8;2;-1;0;3;0
6357;33;4;2;2;0;0;0;0;2;27;8;1;-1;0;3;0
6358;26;7;0;0;0;633;1;0;2;27;8;2;-1;0;3;0
6359;29;6;1;1;0;-76;1;0;2;27;8;2;-1;0;3;0
6360;33;9;1;1;0;-616;1;1;2;27;8;1;-1;0;3;0
6361;30;9;2;1;0;1359;1;0;2;27;8;1;-1;0;3;0
6362;36;0;1;1;0;234;1;0;2;27;8;1;-1;0;3;0
6363;36;0;0;1;0;-611;1;0;2;27;8;1;-1;0;3;0
6364;47;4;0;2;0;-363;1;1;2;27;8;1;-1;0;3;0
6365;37;1;0;1;0;-333;1;0;2;27;8;1;-1;0;3;0
6366;32;1;1;0;1;-275;1;1;2;27;8;1;-1;0;3;0
6367;28;10;1;1;0;863;1;1;2;27;8;1;-1;0;3;0
6368;28;9;1;1;0;839;1;0;2;27;8;2;-1;0;3;0
6369;53;1;2;3;0;1555;1;0;2;27;8;2;-1;0;3;0
6370;26;1;1;1;0;284;1;0;2;27;8;1;-1;0;3;0
6371;42;10;1;1;0;-165;1;1;2;27;8;3;-1;0;3;0
6372;29;4;2;2;0;941;1;0;2;27;8;1;-1;0;3;0
6373;32;0;2;1;0;223;1;1;2;27;8;4;-1;0;3;0
6374;46;4;1;2;0;1285;1;0;2;27;8;1;-1;0;3;0
6375;52;5;0;1;0;246;1;0;2;27;8;1;-1;0;3;0
6376;28;0;2;1;0;891;1;0;2;27;8;1;-1;0;3;0
6377;45;2;1;0;0;-100;1;0;2;27;8;6;-1;0;3;0
6378;25;1;2;0;0;6;1;1;2;27;8;2;-1;0;3;0
6379;60;1;1;0;0;93;0;1;2;27;8;4;-1;0;3;0
6380;26;1;1;0;1;-683;1;1;2;27;8;1;-1;0;3;0
6381;38;1;1;1;0;-220;1;0;2;27;8;2;-1;0;3;0
6382;23;1;2;1;0;13;1;1;2;27;8;3;-1;0;3;0
6383;35;1;1;0;0;1383;1;0;2;27;8;2;-1;0;3;0
6384;22;9;2;1;0;0;1;0;2;27;8;1;-1;0;3;0
6385;34;9;2;1;0;-329;1;0;2;27;8;1;-1;0;3;0
6386;41;7;1;1;0;1141;1;0;2;27;8;1;-1;0;3;0
6387;28;4;2;2;0;204;1;0;2;27;8;1;-1;0;3;0
6388;32;7;2;1;0;38;1;0;2;27;8;1;-1;0;3;0
6389;27;3;1;1;0;22;1;1;2;27;8;1;-1;0;3;0
6390;25;1;2;1;0;154;1;0;2;27;8;2;-1;0;3;0
6391;25;1;1;1;0;97;1;0;2;27;8;1;-1;0;3;1
6392;37;1;1;1;0;0;0;0;2;27;8;6;-1;0;3;0
6393;37;1;2;2;0;1222;0;0;2;27;8;2;-1;0;3;0
6394;40;0;1;1;0;-666;1;0;2;27;8;2;-1;0;3;0
6395;58;1;1;1;0;-37;1;0;2;27;8;2;-1;0;3;0
6396;24;7;1;2;0;0;1;0;2;27;8;1;-1;0;3;0
6397;52;4;1;1;0;0;1;1;2;27;8;13;-1;0;3;0
6398;28;1;1;1;0;0;1;0;2;27;8;1;-1;0;3;0
6399;29;9;2;1;0;156;1;0;2;27;8;5;-1;0;3;0
6400;30;9;2;2;0;445;1;0;2;27;8;1;-1;0;3;0
6401;35;4;1;2;0;-718;1;1;2;27;8;3;-1;0;3;0
6402;34;4;2;2;0;3635;1;0;2;27;8;9;-1;0;3;0
6403;51;4;1;2;0;1944;1;0;2;27;8;2;-1;0;3;0
6404;29;9;2;1;0;316;1;1;2;27;8;1;-1;0;3;0
6405;35;4;1;2;0;949;1;0;2;27;8;2;-1;0;3;0
6406;32;7;2;1;0;259;1;0;2;27;8;2;-1;0;3;0
6407;29;2;1;1;0;452;1;0;2;27;8;1;-1;0;3;0
6408;35;9;0;1;0;-199;1;0;2;27;8;2;-1;0;3;0
6409;28;1;1;1;0;781;1;0;2;27;8;2;-1;0;3;0
6410;34;7;1;1;0;279;1;0;2;27;8;1;-1;0;3;0
6411;32;7;1;1;0;-479;1;0;2;27;8;1;-1;0;3;0
6412;24;9;2;1;0;84;1;0;2;27;8;1;-1;0;3;0
6413;45;0;0;1;0;1126;1;0;2;27;8;1;-1;0;3;0
6414;25;7;1;1;0;4063;1;0;2;27;8;1;-1;0;3;0
6415;33;7;1;1;0;1553;1;0;2;27;8;8;-1;0;3;0
6416;42;1;1;1;0;68;1;0;2;27;8;1;-1;0;3;0
6417;41;1;1;1;0;153;1;0;2;27;8;1;-1;0;3;0
6418;35;7;1;1;0;843;1;0;2;27;8;2;-1;0;3;0
6419;31;1;1;1;0;-325;1;1;2;27;8;2;-1;0;3;0
6420;29;4;2;1;0;0;1;1;2;27;8;2;-1;0;3;0
6421;26;9;2;1;0;218;1;0;2;27;8;1;-1;0;3;0
6422;46;1;1;0;0;-326;1;0;2;27;8;4;-1;0;3;0
6423;35;9;2;1;0;-229;1;0;2;27;8;2;-1;0;3;0
6424;53;4;1;0;0;351;1;0;2;27;8;4;-1;0;3;0
6425;31;9;1;1;0;-360;1;0;2;27;8;2;-1;0;3;0
6426;49;0;0;1;0;-203;1;0;2;27;8;2;-1;0;3;0
6427;44;1;0;1;0;-239;1;0;2;27;8;3;-1;0;3;0
6428;39;9;1;1;0;768;1;1;2;27;8;4;-1;0;3;0
6429;28;4;1;2;0;13186;1;0;2;27;8;2;-1;0;3;0
6430;28;0;1;1;0;6429;1;1;2;27;8;2;-1;0;3;0
6431;31;4;1;2;0;22867;1;0;2;27;8;2;-1;0;3;0
6432;38;4;1;1;0;0;1;0;2;27;8;2;-1;0;3;0
6433;30;1;2;1;0;-93;1;0;2;27;8;2;-1;0;3;0
6434;29;4;1;2;0;7832;1;0;2;27;8;2;-1;0;3;0
6435;38;9;1;1;0;-735;1;0;2;27;8;2;-1;0;3;0
6436;31;0;2;1;0;-133;1;0;2;27;8;2;-1;0;3;0
6437;24;9;2;3;0;818;1;1;2;27;8;3;-1;0;3;0
6438;59;4;0;2;0;844;0;1;2;27;8;2;-1;0;3;0
6439;22;9;2;1;0;28;1;0;2;27;8;2;-1;0;3;0
6440;29;1;1;0;0;79;1;0;2;27;8;2;-1;0;3;0
6441;31;1;2;1;0;369;1;1;2;27;8;8;-1;0;3;0
6442;38;1;2;1;0;5891;1;0;2;27;8;3;-1;0;3;0
6443;51;1;0;1;0;78;1;0;2;27;8;2;-1;0;3;0
6444;27;0;1;1;0;186;1;0;2;27;8;2;-1;0;3;0
6445;34;4;1;1;0;-311;1;0;2;27;8;2;-1;0;3;0
6446;29;4;2;2;0;10436;0;0;2;27;8;2;-1;0;3;0
6447;27;1;1;1;0;411;1;1;2;27;8;1;-1;0;3;0
6448;28;7;2;1;0;68;1;0;2;27;8;2;-1;0;3;0
6449;38;7;1;1;0;133;1;0;2;27;8;1;-1;0;3;0
6450;45;0;1;1;0;-173;1;0;2;27;8;2;-1;0;3;0
6451;44;7;0;1;0;51;1;1;2;27;8;2;-1;0;3;1
6452;27;0;1;1;0;132;1;0;2;27;8;1;-1;0;3;0
6453;41;9;1;1;0;-804;1;1;2;27;8;11;-1;0;3;0
6454;44;9;0;1;0;-562;1;0;2;27;8;5;-1;0;3;0
6455;41;9;1;1;0;-274;1;0;2;27;8;3;-1;0;3;0
6456;27;10;2;1;0;0;1;0;2;27;8;2;-1;0;3;0
6457;38;9;1;1;0;254;1;0;2;27;8;6;-1;0;3;0
6458;30;1;2;1;0;-477;1;1;2;27;8;2;-1;0;3;0
6459;31;1;1;1;0;175;1;0;2;27;8;5;-1;0;3;0
6460;25;1;2;1;0;26;1;0;2;27;8;2;-1;0;3;0
6461;32;1;1;1;0;49;1;0;2;27;8;5;-1;0;3;0
6462;30;1;1;1;0;-202;0;0;2;27;8;2;-1;0;3;0
6463;30;4;2;2;0;6164;1;0;2;27;8;11;-1;0;3;0
6464;36;7;2;1;0;-330;1;0;2;27;8;2;-1;0;3;0
6465;30;4;1;1;0;-397;1;0;2;27;8;3;-1;0;3;0
6466;38;9;1;1;0;750;1;0;2;27;8;2;-1;0;3;0
6467;41;9;1;2;0;725;1;1;2;27;8;3;-1;0;3;0
6468;34;1;1;1;0;-1725;1;0;2;27;8;2;-1;0;3;0
6469;45;10;1;0;0;180;1;1;2;27;8;2;-1;0;3;0
6470;36;1;1;1;0;-190;1;0;2;27;8;2;-1;0;3;0
6471;34;1;2;1;0;-96;1;0;2;27;8;2;-1;0;3;0
6472;30;1;1;0;0;554;1;0;2;27;8;5;-1;0;3;0
6473;36;7;2;1;0;-295;1;1;2;27;8;3;-1;0;3;0
6474;28;1;2;3;0;913;1;0;2;27;8;2;-1;0;3;0
6475;29;2;1;2;0;3037;1;0;2;27;8;3;-1;0;3;0
6476;36;7;2;1;0;9713;1;0;2;27;8;3;-1;0;3;0
6477;32;4;2;2;0;1410;1;0;2;27;8;5;-1;0;3;0
6478;28;0;2;1;0;428;1;1;2;27;8;2;-1;0;3;0
6479;35;2;1;2;0;542;1;1;2;27;8;5;-1;0;3;0
6480;24;1;1;1;0;-254;1;1;2;27;8;2;-1;0;3;0
6481;36;9;1;0;0;1653;1;1;2;27;8;10;-1;0;3;0
6482;30;4;1;2;0;-27;1;0;2;27;8;2;-1;0;3;0
6483;35;9;1;1;0;712;1;0;2;27;8;4;-1;0;3;0
6484;34;1;2;1;0;3723;1;0;2;27;8;5;-1;0;3;0
6485;32;7;1;1;1;-684;1;0;2;27;8;3;-1;0;3;0
6486;26;1;1;1;0;557;1;1;2;27;8;2;-1;0;3;0
6487;24;0;2;1;0;795;1;0;2;27;8;2;-1;0;3;0
6488;40;4;0;2;0;-78;1;0;2;27;8;4;-1;0;3;0
6489;32;1;1;0;0;902;1;0;2;27;8;2;-1;0;3;0
6490;43;9;1;1;0;2344;1;0;2;27;8;2;-1;0;3;0
6491;29;1;1;1;0;844;1;0;2;27;8;2;-1;0;3;0
6492;34;0;2;1;0;0;1;0;2;27;8;2;-1;0;3;0
6493;34;7;2;1;0;544;1;0;2;27;8;2;-1;0;3;0
6494;24;1;2;0;0;111;1;1;2;27;8;4;-1;0;3;0
6495;49;9;0;1;0;-1547;1;1;2;27;8;3;-1;0;3;0
6496;37;7;1;1;0;-349;1;0;2;27;8;5;-1;0;3;0
6497;26;9;2;1;0;261;1;0;2;27;8;2;-1;0;3;0
6498;43;4;1;2;0;1379;1;0;2;27;8;3;-1;0;3;0
6499;39;4;1;2;0;-342;1;0;2;27;8;2;-1;0;3;0
6500;36;4;2;2;0;0;1;0;2;27;8;2;-1;0;3;0
6501;25;2;2;2;1;6;1;1;2;27;8;4;-1;0;3;0
6502;47;2;1;2;0;362;1;0;2;27;8;5;-1;0;3;0
6503;37;9;1;1;0;427;1;1;2;27;8;3;-1;0;3;0
6504;20;8;2;2;0;556;1;0;2;27;8;10;-1;0;3;0
6505;28;4;1;2;0;318;1;0;2;27;8;4;-1;0;3;0
6506;29;4;2;1;0;-105;1;0;2;27;8;3;-1;0;3;0
6507;31;7;1;1;0;-538;0;1;2;27;8;1;-1;0;3;0
6508;26;8;2;1;0;2784;1;0;2;27;8;1;-1;0;3;0
6509;41;0;1;1;0;920;1;1;2;27;8;1;-1;0;3;0
6510;48;3;1;0;0;627;1;0;2;27;8;5;-1;0;3;0
6511;34;1;1;0;0;244;1;0;2;27;8;13;-1;0;3;0
6512;30;4;2;2;0;0;1;1;2;27;8;3;-1;0;3;0
6513;34;9;1;1;1;-34;1;0;2;27;8;5;-1;0;3;0
6514;43;1;0;0;0;6;1;0;2;27;8;4;-1;0;3;0
6515;25;9;0;2;0;174;0;1;2;27;8;4;-1;0;3;0
6516;40;4;2;2;0;36;1;0;2;27;8;3;-1;0;3;0
6517;35;4;2;2;0;-208;1;0;2;27;8;2;-1;0;3;0
6518;34;1;1;1;0;1412;1;1;2;27;8;2;-1;0;3;0
6519;26;9;2;1;0;75;1;0;2;27;8;2;-1;0;3;0
6520;30;6;2;2;0;2593;0;0;2;27;8;7;-1;0;3;0
6521;34;9;1;1;0;-259;1;0;2;27;8;2;-1;0;3;0
6522;45;9;0;1;0;0;1;0;2;27;8;2;-1;0;3;0
6523;44;1;1;0;0;1432;1;1;2;27;8;9;-1;0;3;0
6524;34;10;2;2;0;906;1;0;2;27;8;3;-1;0;3;0
6525;39;9;1;0;0;169;1;0;2;27;8;2;-1;0;3;0
6526;47;0;1;1;0;-245;1;0;2;27;8;5;-1;0;3;0
6527;35;1;1;0;0;914;1;0;2;27;8;9;-1;0;3;0
6528;49;1;0;0;0;15;1;0;2;27;8;7;-1;0;3;0
6529;28;9;2;1;0;10865;1;0;2;27;8;3;-1;0;3;0
6530;30;7;1;1;0;-932;0;0;2;27;8;3;-1;0;3;0
6531;31;1;1;1;0;77;1;0;2;27;8;2;-1;0;3;0
6532;31;4;1;2;0;1183;1;0;2;27;8;6;-1;0;3;0
6533;39;4;1;2;0;0;0;0;2;27;8;8;-1;0;3;0
6534;28;1;1;1;0;100;1;1;2;27;8;2;-1;0;3;0
6535;27;0;2;1;0;349;1;0;2;27;8;3;-1;0;3;0
6536;35;1;1;0;0;424;1;0;2;27;8;2;-1;0;3;0
6537;47;9;0;2;0;-1148;1;1;2;27;8;2;-1;0;3;0
6538;33;0;1;1;0;-297;1;0;2;27;8;3;-1;0;3;0
6539;34;9;2;1;0;-476;1;0;2;27;8;4;-1;0;3;0
6540;33;4;1;2;0;1657;1;0;2;27;8;4;-1;0;3;0
6541;33;9;2;2;0;231;1;0;2;27;8;2;-1;0;3;0
6542;24;4;1;1;0;2278;1;0;2;27;8;4;-1;0;3;0
6543;29;1;0;0;0;2597;1;0;2;27;8;3;-1;0;3;0
6544;42;7;1;1;0;3620;1;0;2;27;8;16;-1;0;3;0
6545;57;1;1;0;0;318;1;0;2;27;8;2;-1;0;3;0
6546;39;4;1;2;0;1598;1;1;2;27;8;3;-1;0;3;0
6547;33;1;1;0;0;2615;1;0;2;27;8;8;-1;0;3;0
6548;43;1;1;0;0;-127;1;0;2;27;8;3;-1;0;3;0
6549;26;1;1;1;0;2005;1;0;2;27;8;3;-1;0;3;0
6550;32;4;1;2;0;3809;1;0;2;27;8;5;-1;0;3;0
6551;34;9;2;2;0;122;0;0;2;27;8;5;-1;0;3;0
6552;31;1;2;2;0;-701;1;0;2;27;8;3;-1;0;3;0
6553;48;1;1;0;0;5172;1;0;2;27;8;7;-1;0;3;0
6554;32;1;2;1;0;106;1;0;2;27;8;8;-1;0;3;0
6555;55;4;1;2;0;10065;0;0;2;27;8;3;-1;0;3;0
6556;38;1;2;0;0;199;1;0;2;27;8;4;-1;0;3;0
6557;36;7;2;1;0;260;1;0;2;27;8;8;-1;0;3;0
6558;32;11;2;1;0;-274;0;1;2;27;8;3;-1;0;3;0
6559;38;0;1;1;0;-247;1;0;2;27;8;4;-1;0;3;0
6560;46;4;0;2;0;-154;1;1;2;27;8;2;-1;0;3;0
6561;28;9;2;2;0;4513;1;0;2;27;8;3;-1;0;3;0
6562;36;1;1;0;0;8326;1;0;2;27;8;4;-1;0;3;0
6563;44;1;2;1;0;-435;1;0;2;27;8;2;-1;0;3;0
6564;27;1;1;1;0;0;0;0;2;27;8;3;-1;0;3;0
6565;39;4;1;1;0;1072;1;0;2;27;8;2;-1;0;3;0
6566;37;0;2;1;0;0;0;0;2;28;8;13;-1;0;3;0
6567;38;2;1;1;0;2849;1;0;2;28;8;3;-1;0;3;0
6568;34;1;1;0;0;100;1;1;2;28;8;3;-1;0;3;0
6569;32;9;1;1;1;-71;1;0;2;28;8;2;-1;0;3;0
6570;39;1;1;2;0;206;1;1;2;28;8;3;-1;0;3;0
6571;52;0;1;1;0;-732;1;1;2;28;8;2;-1;0;3;0
6572;40;0;2;1;0;877;1;0;2;28;8;6;-1;0;3;0
6573;56;0;1;1;0;292;1;0;2;28;8;9;-1;0;3;0
6574;53;9;0;1;0;392;1;0;2;28;8;1;-1;0;3;0
6575;39;4;1;2;0;139;0;1;2;28;8;7;-1;0;3;0
6576;29;4;1;2;0;-218;1;0;2;28;8;1;-1;0;3;0
6577;32;4;1;1;0;350;1;0;2;28;8;2;-1;0;3;0
6578;25;1;1;0;0;657;1;1;2;28;8;1;-1;0;3;0
6579;30;10;2;1;1;-770;1;0;2;28;8;1;-1;0;3;0
6580;45;1;1;1;0;-54;1;0;2;28;8;2;-1;0;3;0
6581;35;9;2;1;0;175;1;0;2;28;8;1;-1;0;3;0
6582;36;0;2;1;0;0;1;1;2;28;8;6;-1;0;3;0
6583;32;1;1;1;0;0;1;1;2;28;8;3;-1;0;3;0
6584;40;4;2;2;0;326;1;0;2;28;8;1;-1;0;3;0
6585;37;0;1;1;0;1123;0;1;2;28;8;1;-1;0;3;0
6586;23;0;2;1;0;4681;1;0;2;28;8;2;-1;0;3;0
6587;37;1;1;1;0;115;1;1;2;28;8;3;-1;0;3;0
6588;49;9;0;1;0;181;1;0;2;28;8;8;-1;0;3;0
6589;53;1;0;3;0;-473;1;0;2;28;8;2;-1;0;3;0
6590;53;7;1;0;0;49;0;0;2;28;8;1;-1;0;3;0
6591;33;1;2;2;0;-303;1;0;2;28;8;2;-1;0;3;0
6592;29;1;1;0;0;1615;1;0;2;28;8;1;-1;0;3;0
6593;37;0;2;1;0;1066;1;0;2;28;8;4;-1;0;3;0
6594;33;4;2;1;0;1973;1;0;2;28;8;8;-1;0;3;0
6595;45;1;1;0;0;-175;1;1;2;28;8;2;-1;0;3;0
6596;52;0;2;1;0;1964;0;1;2;28;8;1;-1;0;3;0
6597;48;4;2;1;0;61;1;0;2;28;8;1;-1;0;3;0
6598;29;4;1;2;0;314;0;0;2;28;8;2;-1;0;3;1
6599;40;7;0;1;0;5766;1;1;2;28;8;1;-1;0;3;0
6600;36;1;0;1;0;-59;1;0;2;28;8;1;-1;0;3;0
6601;44;0;0;1;0;449;1;1;2;28;8;4;-1;0;3;0
6602;31;0;0;1;0;82;0;0;2;28;8;1;-1;0;3;0
6603;30;6;2;1;0;311;1;1;2;28;8;3;-1;0;3;0
6604;32;9;2;1;0;719;1;0;2;28;8;6;-1;0;3;0
6605;38;1;1;1;0;35;1;0;2;28;8;2;-1;0;3;0
6606;34;4;2;2;0;2570;0;0;2;28;8;3;-1;0;3;0
6607;39;9;1;1;0;1427;1;0;2;28;8;1;-1;0;3;0
6608;39;1;1;1;0;5222;1;0;2;28;8;1;-1;0;3;0
6609;38;9;2;1;0;2751;1;0;2;28;8;1;-1;0;3;0
6610;31;7;2;1;0;0;1;0;2;28;8;2;-1;0;3;0
6611;33;9;1;1;0;3002;1;0;2;28;8;2;-1;0;3;0
6612;33;0;2;1;0;598;1;0;2;28;8;1;-1;0;3;0
6613;30;1;1;1;0;363;1;0;2;28;8;1;-1;0;3;0
6614;37;0;1;1;0;18;1;1;2;28;8;4;-1;0;3;0
6615;42;7;1;1;0;-262;0;0;2;28;8;3;-1;0;3;0
6616;59;4;2;2;0;68;1;0;2;28;8;2;-1;0;3;0
6617;25;9;2;2;0;43;1;1;2;28;8;1;-1;0;3;0
6618;35;7;2;1;0;1227;1;1;2;28;8;3;-1;0;3;0
6619;29;4;1;2;0;16232;0;0;2;28;8;4;-1;0;3;0
6620;37;9;0;1;0;-230;1;1;2;28;8;2;-1;0;3;0
6621;26;2;2;1;0;265;1;0;2;28;8;1;-1;0;3;0
6622;45;4;0;2;0;-255;1;1;2;28;8;2;-1;0;3;0
6623;28;0;1;1;0;9779;1;1;2;28;8;2;-1;0;3;0
6624;38;7;0;1;0;-345;1;0;2;28;8;2;-1;0;3;0
6625;57;7;0;1;0;-752;1;0;2;28;8;1;-1;0;3;0
6626;26;4;2;2;0;6840;1;0;2;28;8;2;-1;0;3;1
6627;34;8;2;0;0;3004;0;0;2;28;8;3;-1;0;3;0
6628;44;5;0;0;0;2083;1;0;2;28;8;1;-1;0;3;0
6629;29;4;1;2;0;2451;1;0;2;28;8;1;-1;0;3;0
6630;44;1;1;1;0;577;1;0;2;28;8;3;-1;0;3;0
6631;26;9;2;1;0;668;1;0;2;28;8;3;-1;0;3;1
6632;36;1;2;0;0;851;1;0;2;28;8;1;-1;0;3;0
6633;30;4;2;2;0;849;1;0;2;28;8;6;-1;0;3;0
6634;29;9;1;2;0;1489;1;0;2;28;8;1;-1;0;3;0
6635;30;7;1;3;0;280;1;1;2;28;8;2;-1;0;3;0
6636;29;4;2;2;0;0;1;0;2;28;8;7;-1;0;3;0
6637;59;4;0;1;0;0;1;0;2;28;8;6;-1;0;3;0
6638;31;9;2;1;0;55;0;0;2;28;8;1;-1;0;3;0
6639;26;1;2;1;0;535;1;1;2;28;8;1;-1;0;3;0
6640;30;9;2;2;0;-241;1;0;2;28;8;1;-1;0;3;0
6641;37;9;1;1;0;-254;1;1;2;28;8;2;-1;0;3;0
6642;42;9;1;1;0;-184;1;1;2;28;8;1;-1;0;3;0
6643;30;9;2;1;0;1692;1;1;2;28;8;2;-1;0;3;0
6644;32;9;1;2;0;-196;1;0;2;28;8;1;-1;0;3;0
6645;46;9;1;1;0;317;1;1;2;28;8;1;-1;0;3;0
6646;28;1;2;1;0;802;1;0;2;28;8;3;-1;0;3;0
6647;26;1;1;0;0;755;1;0;2;28;8;1;-1;0;3;0
6648;29;3;1;2;0;420;1;0;2;28;8;3;-1;0;3;0
6649;29;7;1;1;0;1386;1;0;2;28;8;1;-1;0;3;0
6650;37;2;1;1;0;-170;1;0;2;28;8;1;-1;0;3;0
6651;31;1;1;0;0;-454;1;1;2;28;8;2;-1;0;3;0
6652;31;0;2;1;0;162;1;0;2;28;8;1;-1;0;3;0
6653;27;4;2;1;0;442;1;0;2;28;8;1;-1;0;3;0
6654;28;4;2;2;0;1996;1;1;2;28;8;1;-1;0;3;0
6655;41;4;1;0;0;-679;1;1;2;28;8;2;-1;0;3;0
6656;45;7;1;1;0;-839;1;0;2;28;8;1;-1;0;3;0
6657;24;1;2;1;0;8594;1;0;2;28;8;1;-1;0;3;0
6658;28;7;2;1;0;2921;1;0;2;28;8;1;-1;0;3;0
6659;30;7;1;1;0;419;1;0;2;28;8;1;-1;0;3;0
6660;26;7;1;1;0;311;1;0;2;28;8;1;-1;0;3;0
6661;23;1;2;1;0;214;1;0;2;28;8;1;-1;0;3;0
6662;25;0;2;1;0;4590;1;0;2;28;8;2;-1;0;3;0
6663;28;7;1;1;0;1214;0;0;2;28;8;1;-1;0;3;0
6664;31;9;1;1;1;-463;1;0;2;28;8;1;-1;0;3;0
6665;31;7;2;1;0;605;1;0;2;28;8;1;-1;0;3;0
6666;33;0;0;1;0;-403;1;0;2;28;8;1;-1;0;3;0
6667;27;0;2;1;0;110;1;0;2;28;8;1;-1;0;3;0
6668;37;9;2;1;0;779;1;0;2;28;8;1;-1;0;3;0
6669;49;1;1;1;0;579;1;0;2;28;8;1;-1;0;3;0
6670;30;9;2;2;0;0;1;0;2;28;8;1;-1;0;3;0
6671;24;1;1;1;0;0;0;0;2;28;8;1;-1;0;3;0
6672;39;1;0;1;0;412;0;0;2;28;8;1;-1;0;3;0
6673;36;6;1;2;0;15;1;0;2;28;8;4;-1;0;3;0
6674;24;7;2;1;0;1611;1;0;2;28;8;1;-1;0;3;0
6675;29;1;2;1;0;-15;1;0;2;28;8;1;-1;0;3;0
6676;53;9;0;1;0;45;0;0;2;28;8;6;-1;0;3;0
6677;46;0;2;1;0;-136;1;0;2;28;8;1;-1;0;3;0
6678;28;1;2;1;0;1849;1;0;2;28;8;1;-1;0;3;0
6679;35;7;1;1;0;1453;1;0;2;28;8;1;-1;0;3;0
6680;29;0;2;1;0;1450;1;0;2;28;8;1;-1;0;3;0
6681;33;9;1;2;0;525;1;1;2;28;8;1;-1;0;3;0
6682;32;7;2;1;0;284;1;0;2;28;8;2;-1;0;3;0
6683;27;7;2;1;0;54;1;0;2;28;8;2;-1;0;3;1
6684;34;1;2;1;0;-108;1;0;2;28;8;1;-1;0;3;0
6685;31;1;1;1;0;298;1;0;2;28;8;3;-1;0;3;0
6686;41;0;0;1;0;-365;1;0;2;28;8;10;-1;0;3;0
6687;30;0;2;1;0;-1;1;0;2;28;8;1;-1;0;3;0
6688;29;1;1;0;0;1101;1;1;2;28;8;1;-1;0;3;0
6689;38;9;1;1;0;133;1;0;2;28;8;1;-1;0;3;0
6690;33;1;2;1;0;855;0;0;2;28;8;5;-1;0;3;0
6691;27;9;2;1;0;2430;1;0;2;28;8;1;-1;0;3;0
6692;49;4;0;2;0;169;1;0;2;28;8;1;-1;0;3;0
6693;24;1;1;0;0;933;1;0;2;28;8;3;-1;0;3;0
6694;27;1;2;1;0;2364;1;0;2;28;8;1;-1;0;3;0
6695;31;0;1;1;0;728;1;1;2;28;8;4;-1;0;3;0
6696;42;1;1;1;0;1468;1;0;2;28;8;1;-1;0;3;0
